id,type,description,book
三国演义_地点_土城_0,地点,"实体名：土城
实体描述：
- 魏寨的土城，箭如飞蝗。",三国演义
三国演义_地点_土城_1,地点,"实体名：土城
实体描述：
- 南蛮沿泸水一带筑起的防御工事，深沟高垒，上设敌楼、弓弩炮石。",三国演义
三国演义_地点_土山_0,地点,"实体名：土山
实体描述：
- 山丘。关羽被围困之处，屯兵于山上，张辽上山劝降。曹操亦曾在土山上观看颜良阵势。",三国演义
三国演义_地点_垓下_0,地点,"实体名：垓下
实体描述：
- 汉高祖一战成功之处。",三国演义
三国演义_地点_垫江_0,地点,"实体名：垫江
实体描述：
- 刘备前军到达之地。",三国演义
三国演义_地点_城南_0,地点,"实体名：城南
实体描述：
- 襄平城南，有乡民造饭出现怪异。",三国演义
三国演义_地点_城南邮亭_0,地点,"实体名：城南邮亭
实体描述：
- 驿站，后主设宴于此送别张温。",三国演义
三国演义_地点_城固_0,地点,"实体名：城固
实体描述：
- 孔明自提一军屯于城固。",三国演义
三国演义_地点_堂上_0,地点,"实体名：堂上
实体描述：
- 孙权聚文武议事之处，后引孔明至堂上。",三国演义
三国演义_地点_塔郎甸_0,地点,"实体名：塔郎甸
实体描述：
- 盘蛇谷前的平甸。",三国演义
三国演义_地点_墵山谷_0,地点,"实体名：墵山谷
实体描述：
- 邓艾与王瓘约定接应的山谷，邓艾引兵至此中伏。",三国演义
三国演义_地点_壶关口_0,地点,"实体名：壶关口
实体描述：
- 高干守住此关，曹操用诈降计攻破。",三国演义
三国演义_地点_夏口_0,地点,"实体名：夏口
实体描述：
- 黄祖驻守之地，东吴军攻打夏口，凌操被杀，甘宁投吴后破黄祖。
- 黄祖败走后弃守，孙权命甘宁领兵镇守。
- 城池，孔明建议刘备屯住夏口，后关羽守夏口。
- 刘备退守之地，孔明称曹操收袁绍之众于夏口。
- 周瑜请兵进屯之地，欲破曹操。
- 刘备军驻地，周瑜军船迤逦望夏口而进，刘备引兵往夏口。
- 刘备驻军之地，诸葛亮暂回夏口。
- 刘备军先前驻地，诸路军马得胜后回夏口。
- 周瑜前军至此，糜竺来见。
- 胡奋出兵之处，吴孙歆拒之。",三国演义
三国演义_地点_夔关_0,地点,"实体名：夔关
实体描述：
- 刘备大军驻扎之关隘。
- 陆逊追袭刘备时离此不远，见杀气而退。",三国演义
三国演义_地点_大兴山下_0,地点,"实体名：大兴山下
实体描述：
- 地名，刘备等与程远志交战处。",三国演义
三国演义_地点_大梁_0,地点,"实体名：大梁
实体描述：
- 杨奉、韩暹引本部军屯兵之地。",三国演义
三国演义_地点_大江_0,地点,"实体名：大江
实体描述：
- 长江，有黄龙屡现。",三国演义
三国演义_地点_大石山_0,地点,"实体名：大石山
实体描述：
- 魏主出猎之处，孙礼曾在此斩虎。",三国演义
三国演义_地点_大空寨_0,地点,"实体名：大空寨
实体描述：
- 诸葛亮曾拨一千兵守此险隘，后蜀主废之，邓艾见之嗟呀。",三国演义
三国演义_地点_大阳_0,地点,"实体名：大阳
实体描述：
- 献帝渡河后到达的地方。",三国演义
三国演义_地点_天水兰干县_0,地点,"实体名：天水兰干县
实体描述：
- 马腾父亲马肃曾任县尉之地，属天水郡。",三国演义
三国演义_地点_天水郡_0,地点,"实体名：天水郡
别名：天水
实体描述：
- 郡城，太守马遵，姜维在此识破诸葛亮之计。
- 天水郡，又称天水城，魏国西北重镇，马遵、夏侯楙曾据守，后为诸葛亮所破。
- 魏国三郡之一，孔明差人报与官吏军民入汉中，后曹真、郭淮复夺。
- 郡名，司马懿巡略之地。
- 魏郡，太守王颀攻沓中。
- 姜维故乡，诗赞“天水夸英俊”。",三国演义
三国演义_地点_天荡山_0,地点,"实体名：天荡山
实体描述：
- 曹操屯粮积草之地，黄忠、严颜设计夺取，斩夏侯德，后为黄忠守住。
- 山名，已被刘备军夺占，折了夏侯德、韩浩。",三国演义
三国演义_地点_太庙_0,地点,"实体名：太庙
实体描述：
- 洛阳皇家宗庙，被董卓焚烧，孙坚于基上草创殿屋设列圣神位。
- 皇室宗庙。献帝与董承登功臣阁经过太庙。",三国演义
三国演义_地点_太庙_1,地点,"实体名：太庙
实体描述：
- 洛阳皇家宗庙，被董卓焚烧，孙坚于基上草创殿屋设列圣神位。
- 蜀汉皇室宗庙，董允建议若诸葛亮怠慢可于太庙召问。",三国演义
三国演义_地点_太庙_2,地点,"实体名：太庙
实体描述：
- 蜀汉皇室宗庙，董允建议若诸葛亮怠慢可于太庙召问。",三国演义
三国演义_地点_太极殿_0,地点,"实体名：太极殿
实体描述：
- 魏主曹睿在洛阳所造宫殿之一。
- 魏宫正殿，太后召曹芳责之之处。",三国演义
三国演义_地点_太白岭_0,地点,"实体名：太白岭
实体描述：
- 从太白岭鸟道出祁山，为陈仓城外另一路径。",三国演义
三国演义_地点_太行_0,地点,"实体名：太行
实体描述：
- 并州越太行。",三国演义
三国演义_地点_头营_0,地点,"实体名：头营
实体描述：
- 魏军前头营寨，由张虎、乐綝守把，后被关兴、张苞袭取。",三国演义
三国演义_地点_夹山峪_0,地点,"实体名：夹山峪
实体描述：
- 蛮洞运粮总路口，两山夹一路，止容一人一马而过。马岱占据此处断粮道，董荼那在此与马岱对阵。",三国演义
三国演义_地点_夹石_0,地点,"实体名：夹石
实体描述：
- 山僻小径，曹休败后走夹石道，被贾逵救出。",三国演义
三国演义_地点_姊归_0,地点,"实体名：姊归
实体描述：
- 张飞从此杀出捉周瑜。",三国演义
三国演义_地点_子午谷_0,地点,"实体名：子午谷
实体描述：
- 谷名，西凉之民从此奔入汉中。
- 魏延提议沿子午谷而投北，可至长安。
- 司马懿认为若取长安应先从此谷径取，但诸葛亮未用此计。
- 魏延提议由此出兵直取长安的谷道。
- 廖化取子午谷进兵。
- 山路，右军出此处。",三国演义
三国演义_地点_孔函谷_0,地点,"实体名：孔函谷
实体描述：
- 山谷，宁随建议从此取雍州以解围。",三国演义
三国演义_地点_孙峻坟墓_0,地点,"实体名：孙峻坟墓
实体描述：
- 孙綝之兄孙峻的坟墓，被孙休命军士掘开戮尸。",三国演义
三国演义_地点_孱陵_0,地点,"实体名：孱陵
实体描述：
- 魏延从小路杀出捉周瑜。",三国演义
三国演义_地点_宁陵井_0,地点,"实体名：宁陵井
实体描述：
- 魏国宁陵县的一口井，黄龙两见于其中。",三国演义
三国演义_地点_安丰_0,地点,"实体名：安丰
实体描述：
- 地名，吴兵退屯于此，与寿春为掎角之势。",三国演义
三国演义_地点_安乐泉_0,地点,"实体名：安乐泉
实体描述：
- 万安隐者草庵后的泉水，人若中毒饮之即愈。",三国演义
三国演义_地点_安众_0,地点,"实体名：安众
实体描述：
- 县名，刘表、张绣截曹操后路之处。",三国演义
三国演义_地点_安喜县_0,地点,"实体名：安喜县
实体描述：
- 刘备除授定州中山府安喜县尉，到任署县事，后因督邮弃官。",三国演义
三国演义_地点_安定郡_0,地点,"实体名：安定郡
别名：安定
实体描述：
- 郡名，曹操亲自追至安定。
- 郡城，太守崔谅，诸葛亮遣魏延赚取安定。
- 魏国三郡之一，同天水、南安。",三国演义
三国演义_地点_安平_0,地点,"实体名：安平
实体描述：
- 袁谭劫掠之处。",三国演义
三国演义_地点_安林_0,地点,"实体名：安林
实体描述：
- 博望之右的树林，张飞引军埋伏于此。",三国演义
三国演义_地点_安邑_0,地点,"实体名：安邑
别名：安邑县
实体描述：
- 献帝驻跸的地方，居于茅屋中。
- 魏国地名，曹睿御驾幸安邑，司马懿来迎。",三国演义
三国演义_地点_安长_0,地点,"实体名：安长
实体描述：
- 即长安，魏延计划十日可到之处，夏侯楙驻军于此。",三国演义
三国演义_地点_宕渠寨_0,地点,"实体名：宕渠寨
实体描述：
- 张郃所设三寨之一，傍山险，张飞追袭至此，张郃分兵守住。",三国演义
三国演义_地点_宕渠山_0,地点,"实体名：宕渠山
实体描述：
- 山名，张飞连夜追袭直赶到宕渠山，张郃分兵守住三寨。",三国演义
三国演义_地点_官渡_0,地点,"实体名：官渡
实体描述：
- 曹仁总督大军屯于官渡。
- 袁绍屯兵之地，常有图许都之心。
- 地名。袁绍与曹操对峙之处，袁绍下定寨栅，曹操使夏侯惇守住隘口。
- 曹操与袁绍决战的主要战场。曹操在此筑寨坚守，袁绍移军逼近下寨，筑土山、挖地道。曹操最终在此大破袁绍。
- 曹操与袁绍初战之地，后曹操屯扎官渡攻冀州。
- 曹洪引兵守卫的据点。
- 王粲所言曹操摧袁绍之地。",三国演义
三国演义_地点_定军山_0,地点,"实体名：定军山
实体描述：
- 汉中隘口，曹操留夏侯渊守此。
- 管辂卜辞中所言，将有伤折。
- 南郑保障，粮草积聚之所，夏侯渊屯兵于此，黄忠请战夺取。
- 山名，黄忠攻打此处，斩夏侯渊，后曹操来此报仇。
- 诸葛亮临终遗命葬于此地，后主送灵柩至定军山安葬。
- 山名，夏侯渊殁于此，有诸葛武侯墓。武侯显圣之处。",三国演义
三国演义_地点_定军山口_0,地点,"实体名：定军山口
实体描述：
- 黄忠与法正屯兵之处，累次挑战夏侯渊。",三国演义
三国演义_地点_定州_0,地点,"实体名：定州
实体描述：
- 刘备除授定州中山府安喜县尉，定州为州级行政区。",三国演义
三国演义_地点_定陶_0,地点,"实体名：定陶
实体描述：
- 吕布与张邈、张超据守之处，后曹操攻破，张超自刎，张邈投袁术。
- 曹操大破吕布的地方。",三国演义
三国演义_地点_宛叶_0,地点,"实体名：宛叶
实体描述：
- 荆州下宛叶而掎其后。",三国演义
三国演义_地点_宛城_0,地点,"实体名：宛城
实体描述：
- 黄巾余党赵弘等据守的城池，朱儁、刘备等攻打，孙坚首先登城。
- 张绣屯兵之处，曹操引兵屯扎于此。曹操纳邹氏后移于城外寨中，最终张绣反叛，典韦战死。
- 宋忠前往曹操军前投献降书之地。
- 曹操战张绣之地。
- 司马懿闲住之地，后在此调起诸路军马。",三国演义
三国演义_地点_宜都_0,地点,"实体名：宜都
实体描述：
- 乌林之北的地面，曹操问“此是何处”时左右回答“乌林之西，宜都之北”。
- 蜀兵至宜都下寨，孙桓屯兵宜都界口。",三国演义
三国演义_地点_宣城_0,地点,"实体名：宣城
实体描述：
- 孙权与周泰守宣城，遇山贼。",三国演义
三国演义_地点_宣平门_0,地点,"实体名：宣平门
实体描述：
- 城门，献帝在此止乱，王允从此跳楼。",三国演义
三国演义_地点_宫中_0,地点,"实体名：宫中
实体描述：
- 魏国皇宫，曹睿病中见毛皇后索命。",三国演义
三国演义_地点_宫阙_0,地点,"实体名：宫阙
实体描述：
- 曹操持部曲精兵围守宫阙，外托宿卫，内实拘执。",三国演义
三国演义_地点_宫院_0,地点,"实体名：宫院
实体描述：
- 皇宫区域，李傕引兵围住的地方。",三国演义
三国演义_地点_家鬼_0,地点,"实体名：家鬼
实体描述：
- 银坑山中建的祖庙名称。",三国演义
三国演义_地点_富池口_0,地点,"实体名：富池口
实体描述：
- 地名，甘宁中箭后坐于大树下而死之处。",三国演义
三国演义_地点_寨中_0,地点,"实体名：寨中
实体描述：
- 蜀军营地，诸葛亮与诸将商议进兵之处。",三国演义
三国演义_地点_对山_0,地点,"实体名：对山
实体描述：
- 定军山西侧高山，黄忠夺此山，可俯视定军山虚实，法正在此以旗号指挥。",三国演义
三国演义_地点_寿春_0,地点,"实体名：寿春
实体描述：
- 袁术近在寿春，刘备提议让徐州与袁术。
- 袁术大宴将士之处，原为扬州刺史屯兵地。
- 袁术所在。吕布送女至此欲成亲，后被张辽追回。
- 袁术据守之城，曹操围城攻破。
- 袁术驻地。许汜、王楷至寿春拜见袁术。
- 袁术欲回寿春，但被群盗所袭。
- 荀彧托病止于此地，并服毒自尽。
- 地名，魏兵从蔡、颖入淮取寿春。
- 魏国城池，朱桓欲唾手而得寿春以窥许洛。
- 淮南重镇，毋丘俭起兵之处，后被诸葛诞夺取。
- 城名，诸葛诞据守之地，被司马昭围攻。
- 丁奉自率兵三万向寿春而进。
- 提及钟会赞画之处。",三国演义
三国演义_地点_寿阳_0,地点,"实体名：寿阳
实体描述：
- 曹操与鲍信破贼之处，鲍信在此被贼所害。",三国演义
三国演义_地点_小亭_0,地点,"实体名：小亭
实体描述：
- 后园中的亭子。曹操与刘备煮酒论英雄之处，设樽俎，盘置青梅。",三国演义
